"","X","Aging_16S_negative_CTRL_S48_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_100_S51_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_101_S54_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_102_S55_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_103_S69_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_104_S70_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_105_S82_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_106_S83_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_107_S85_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_108_S86_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_109_S87_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_200_S49_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_201_S50_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_202_S52_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_203_S53_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_204_S56_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_205_S65_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_206_S66_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_207_S71_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_208_S72_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_209_S84_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_300_S67_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_301_S68_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_302_S81_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_100_S59_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_101_S62_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_102_S63_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_103_S77_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_104_S78_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_105_S89_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_106_S90_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_107_S92_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_108_S93_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_109_S94_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_200_S57_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_201_S58_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_202_S60_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_203_S61_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_204_S64_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_205_S73_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_206_S74_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_207_S79_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_208_S80_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_209_S91_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_300_S75_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_301_S76_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_302_S88_L001.clean.fasta","Aging_16S_stool1_14_194J_100_S5_L001.clean.fasta","Aging_16S_stool1_14_194J_101_S11_L001.clean.fasta","Aging_16S_stool1_14_194J_102_S13_L001.clean.fasta","Aging_16S_stool1_14_194J_103_S25_L001.clean.fasta","Aging_16S_stool1_14_194J_104_S27_L001.clean.fasta","Aging_16S_stool1_14_194J_105_S35_L001.clean.fasta","Aging_16S_stool1_14_194J_106_S37_L001.clean.fasta","Aging_16S_stool1_14_194J_107_S41_L001.clean.fasta","Aging_16S_stool1_14_194J_108_S43_L001.clean.fasta","Aging_16S_stool1_14_194J_109_S45_L001.clean.fasta","Aging_16S_stool1_14_194J_200_S1_L001.clean.fasta","Aging_16S_stool1_14_194J_201_S3_L001.clean.fasta","Aging_16S_stool1_14_194J_202_S7_L001.clean.fasta","Aging_16S_stool1_14_194J_203_S9_L001.clean.fasta","Aging_16S_stool1_14_194J_204_S15_L001.clean.fasta","Aging_16S_stool1_14_194J_205_S17_L001.clean.fasta","Aging_16S_stool1_14_194J_206_S19_L001.clean.fasta","Aging_16S_stool1_14_194J_207_S29_L001.clean.fasta","Aging_16S_stool1_14_194J_208_S31_L001.clean.fasta","Aging_16S_stool1_14_194J_209_S39_L001.clean.fasta","Aging_16S_stool1_14_194J_300_S21_L001.clean.fasta","Aging_16S_stool1_14_194J_301_S23_L001.clean.fasta","Aging_16S_stool1_14_194J_302_S33_L001.clean.fasta","Aging_16S_stool2_14_194J_100_S6_L001.clean.fasta","Aging_16S_stool2_14_194J_101_S12_L001.clean.fasta","Aging_16S_stool2_14_194J_102_S14_L001.clean.fasta","Aging_16S_stool2_14_194J_103_S26_L001.clean.fasta","Aging_16S_stool2_14_194J_104_S28_L001.clean.fasta","Aging_16S_stool2_14_194J_105_S36_L001.clean.fasta","Aging_16S_stool2_14_194J_106_S38_L001.clean.fasta","Aging_16S_stool2_14_194J_107_S42_L001.clean.fasta","Aging_16S_stool2_14_194J_108_S44_L001.clean.fasta","Aging_16S_stool2_14_194J_109_S46_L001.clean.fasta","Aging_16S_stool2_14_194J_200_S2_L001.clean.fasta","Aging_16S_stool2_14_194J_201_S4_L001.clean.fasta","Aging_16S_stool2_14_194J_202_S8_L001.clean.fasta","Aging_16S_stool2_14_194J_203_S10_L001.clean.fasta","Aging_16S_stool2_14_194J_204_S16_L001.clean.fasta","Aging_16S_stool2_14_194J_205_S18_L001.clean.fasta","Aging_16S_stool2_14_194J_206_S20_L001.clean.fasta","Aging_16S_stool2_14_194J_207_S30_L001.clean.fasta","Aging_16S_stool2_14_194J_208_S32_L001.clean.fasta","Aging_16S_stool2_14_194J_209_S40_L001.clean.fasta","Aging_16S_stool2_14_194J_300_S22_L001.clean.fasta","Aging_16S_stool2_14_194J_301_S24_L001.clean.fasta","Aging_16S_stool2_14_194J_302_S34_L001.clean.fasta","Aging_16S_tongue_dorsum_sample_as_negative_CTRL_S47_L001.clean.fasta","Diaz_16S_Mock_community_Pool1_S95_L001.clean.fasta","Diaz_16S_Mock_community_Pool2_S96_L001.clean.fasta","domain","phylum","class","order","family","genus"
"271","OTU_342",0,0.00156268782305566,0.000704638872577804,0.000918086300112211,0.00072992700729927,0.00014451563177417,0,8.03406443319675e-05,0,0.00215311004784689,0,0.00049480455220188,0.000775419211010953,0,0,0.00150766395845548,0.00156653873267017,0,0,0,0.000612128896856281,0,0,0,0.00151005559750154,0.000542047390428992,0.000582799100824244,0.000403063280935107,0.000252988425779521,0,0,0,0.00208955223880597,0,0.000390981363221686,0.000232018561484919,0,0,0.0022609819121447,0.00137384839178924,0,0,0,0.000826446280991736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas"
"272","OTU_343",0,0,0,0,0,0,0,0,0.00163788985190746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212469291547706,7.46268656716418e-05,0,0,0,0,0,0,8.08146112817197e-05,0,0,0,0,0,0,0,0,0,0.000163988192850115,0,0,0,0,0,0,0,0,0.000102522042239081,0,0,0,0,8.05866709646224e-05,0,0,0.00267056654161633,0,0.000120322464204067,0.000328947368421053,0,0,0.0003870343492985,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99700179892065e-05,0,0,0.00352713619296848,0,0,0.000775084554678692,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis"
"273","OTU_344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314613811546327,0.000313971742543171,0.000163988192850115,0.000527565286204168,0,0,0,9.73994350832765e-05,0.000101543460601137,0,0.000155038759689922,0.00153783063358622,0.000134661998384056,0,0.000247843759294141,0,0.00064469336771698,0,0.00121870152891646,0,0,0,0.000328947368421053,9.87361769352291e-05,0.000178933556006203,0.0034833091436865,0.000305017538508464,7.73814129846011e-05,0,7.3308408474452e-05,0,0,0,0,0.00149337315661751,0,0.000112943302462164,0,0,0.000299820107935239,0.000402955003357958,0.000693549985138215,0,0.000172801105927078,0,0.00084554678692221,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified"
"274","OTU_345",0,0,0,0.000510047944506784,0,0.000337203140806397,0.000795307684660503,0.00192817546396722,0,0.000119617224880383,0.000107964155900241,0.00037110341415141,0.000775419211010953,0,0,0,0,0,0.00196165519283441,0,0,0.00044543429844098,5.35876962649376e-05,0.000480769230769231,0,0,0.000416285072017317,0,0.000505976851559041,0.00123674911660777,0.00141242937853107,0,7.46268656716418e-05,0.000290852683116002,0.000260654242147791,0.00208816705336427,0,0,0,0,0,0.0012582745226763,0.000259336099585062,4.13223140495868e-05,0.000410151243270956,6.90560044195843e-05,0.00020671834625323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141342756183746,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Clostridium XI"
"275","OTU_346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131891321551042,0.000332042058660764,0.000112637981527371,0.000197355437142293,9.73994350832765e-05,0.000710804224207961,0,0.000310077519379845,0.000922698380151733,0.000538647993536224,0,0.000396550014870626,0,0.000241760012893867,0.000892060660124889,0,0,0.000737871241468364,0,0,9.87361769352291e-05,0.000238578074674937,0,0.000610035077016929,0.000154762825969202,0.000787445863096912,0.000146616816948904,0.000491400491400491,0.000392927308447937,7.12250712250712e-05,0.000191993856196602,0.00121336568975173,0.000769738288981746,0,0.000424028268551237,0,0.000349790125924445,0.000805910006715917,0,0,8.6400552963539e-05,0,7.04622322435175e-05,0,0,0,"Bacteria","Firmicutes","Bacilli","Unclassified","Unclassified","Unclassified"
"276","OTU_347",0,0,0,0,0,0,0,0,0.00163788985190746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157306905773163,7.84929356357928e-05,0,0.000131891321551042,0.000221361372440509,0.000225275963054742,0,0.00204538813674881,0.00121852152721365,0,0.0013953488372093,0.000102522042239081,0.000538647993536224,0.00109021531752521,0.000148706255576485,0,0.000402933354823112,0,0,0.000826603929547911,0,0.000481289856816268,0,9.87361769352291e-05,0.000238578074674937,0,0.000152508769254232,7.73814129846011e-05,0.000224984532313403,0,0.00402948402948403,0.000785854616895874,0.000142450142450142,0.00124796006527791,0.000186671644577189,0.000329887838135034,0.00203297944431895,0.000424028268551237,0.000197921820880752,0.000249850089946032,0.000134318334452653,0,0.00295824325861873,0.000172801105927078,0.000194174757281553,7.04622322435175e-05,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea"
"277","OTU_348",0,0,0,0.000408038355605427,0,0.000433546895322511,0.000397653842330252,0.000401703221659838,0,0.000717703349282297,0,0,0,0,0,0,0,0,0.00151750684728699,0,8.7446985265183e-05,0.000127266942411709,0.000375113873854563,0,6.86388907955247e-05,7.7435341489856e-05,0.000624427608025976,0,0.000569223958003921,0.000353356890459364,0,0,0.000671641791044776,0,0,0,0,0,0,0,0,0.00136768969856119,0,0,0.000256344527044348,0.000103584006629376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga"
"278","OTU_349",0,0,0,0,0,0,0.00467243264738046,8.03406443319675e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459363957597173,0.000564971751412429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia"
"279","OTU_35",0,0,0,0,0,0,0,0,0.00675629563911827,0.000358851674641148,0,0,9.69274013763691e-05,0,0,0,0,0.000144634075788256,0,0,8.7446985265183e-05,0,0,0,0,0,0,0,0,0,0,0.00723723524334374,0.000298507462686567,4.84754471860003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157306905773163,0.000156985871271586,0.000491964578550344,0.000263782643102084,0.000996126175982291,0.0265262446496959,0.000986777185711466,0.0776273497613714,0.00223395613322502,0.000423370025402202,0.000155038759689922,0.000410088168956326,0.000807971990304336,0.00095393840283456,0.000198275007435313,0.000276166804750069,0.000241760012893867,0.000446030330062444,0.000110791048083315,0.000254339670630127,0,0.000661773553122368,0.00153508771929825,0.000394944707740916,0.000119289037337469,9.67585873246251e-05,0.000457526307762696,0.00147024684670742,0.0392035547556106,0.000953009310167876,0.0832432432432432,0.00412573673870334,0.000712250712250712,0.000767975424786407,0.000560014933731566,0.000879700901693424,0.00214592274678112,0.000141342756183746,0.00049480455220188,0.000149910053967619,0.000268636668905306,9.90785693054592e-05,0.000682671521219706,0.000259201658890617,0.00029126213592233,0.00155016910935738,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified"
"280","OTU_350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339912280701754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310033821871477,0,0,0,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"281","OTU_351",0,0.000721240533717995,0.00164415736934821,0,0.00218978102189781,9.63437545161135e-05,0,0.000241021932995903,0,0,0.00097167740310217,0.00643245917862444,0.0094019579335078,0,0,0.00167518217606165,0,0,0,0,0,0,0,0,0.000686388907955247,0.00077435341489856,0,0.00382910116888351,0.00012649421288976,0,0,0,0,0.00106645983809201,0.00677701029584256,0.00881670533642691,0,0,0.00129198966408269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152508769254232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus"
"282","OTU_352",0,0,0,0.00061205753340814,0,0,0,0,0,0,0.000575808831467953,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86388907955247e-05,0,0.00112396969444676,0,0,0,0,0,0,0.000969508943720006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01612321020335e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Soonwooa"
"283","OTU_353",0,0.000120206755619666,0,0.000816076711210854,0,0.000818921913386965,9.94134605825629e-05,8.03406443319675e-05,0,0,3.5988051966747e-05,0.00049480455220188,0,0,0,0.00100510930563699,0.00274144278217279,0,0,0,0,6.36334712058543e-05,0,9.61538461538462e-05,0,0,0.000541170593622513,0,0.00113844791600784,0,0.000282485875706215,0,0,0,0.000521308484295582,0,0,0,0.00209948320413437,0.00242443833845159,0,0,0,0,0.000102537810817739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59969280983009e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister"
"284","OTU_354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103359173126615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581140350877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00662344983089064,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus"
"285","OTU_355",0,0,0,0,0,0,0,0,0.00177438067289975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331983268043291,7.46268656716418e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.90560044195843e-05,0,0.00125845524618531,0.000470957613814757,0.000655952771400459,0.000527565286204168,0.000774764803541782,0.00050687091687317,0.000394710874284587,0,0.00172623883021933,0,0,0,0,0,0.000743531277882423,0,0.00104762672254009,0,0.000886328384666519,0,0.00166021029330382,0.000721934785224401,0.00043859649122807,0.000691153238546603,0.00041751163068114,0.00135462022254475,0.000457526307762696,0.000773814129846011,0.00067495359694021,0.000293233633897808,0,0.00222658808120498,0,0,0,0,0,0.000848056537102474,0,0.00149910053967619,0.000671591672263264,0.000693549985138215,0,0.00120960774148955,0.000776699029126214,0.000704622322435175,0,0,0,"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallaceae","Victivallis"
"286","OTU_356",0,0.000841447289337661,0,0.000714067122309497,0,0,0,0.000401703221659838,0,0,0.000719761039334941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000411833344773148,0,0.000582799100824244,0,0,0,0,0,0,0.000969508943720006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium"
"287","OTU_357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410992021919575,0,0,0.0012081134354931,0.002029145914038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404757145712572,0,0,0.00193423597678917,0.00276481769483325,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia"
"288","OTU_358",0,0,0.000117439812096301,0.000408038355605427,0,4.81718772580567e-05,0.000198826921165126,0.00200851610829919,0,0.00167464114832536,0.00165545039047036,0,0,0,0,0,0.000234980809900525,0,0.00370123621289511,0,8.7446985265183e-05,0.00139993636652879,0.000750227747709126,0,0,0,0.00024977104321039,0,6.32471064448801e-05,0.000176678445229682,0.00112994350282486,0,0.00253731343283582,0.00227834601774201,0,0,0,0,0,0.000323258445126879,0,0.00322774768860441,0.000713174273858921,0,0.00189694950012817,0.000759616048615427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria"
"289","OTU_359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014505600773632,0,0,0,0.000184467810367091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149910053967619,0,0,0,0.000432002764817695,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis"
"290","OTU_36",0,0.000961654044957327,0,0.000102009588901357,0,0,9.94134605825629e-05,8.03406443319675e-05,0.00737050433358357,0.000119617224880383,0.00190736675423759,0,0.00620335368808762,0.000137892995035852,0,0.000335036435212329,0.000234980809900525,0.00159097483367081,0.000296098897031609,0.0769230769230769,0.000131170477897774,0,0.000160763088794813,0,0.00130413892511497,0,0,0,0,0,0,0.0065068720536485,0.000373134328358209,0.00116341073246401,0,0.00696055684454756,3.76945983640544e-05,0,0.00113049095607235,0.000565702278972038,0.000789390590464162,0.000656491055309371,0,0,0.000102537810817739,0,0.00020671834625323,0.148969639767186,0.0680533751962323,0.0893735651033126,0.0191242416249011,0.0931931377974543,0.00152061275061951,0.02151174264851,0.004577773448914,0.0217303005686434,0.056731583403895,0.00837209302325581,0.059257740414189,0.0441691354699704,0,0.113462873004858,0.0473626070146368,0.0552018696107664,0.0871989295272079,0.127188123199645,0.0167864182615884,0.0593986349382033,0.0191914330405487,0.0403508771929825,0.127567140600316,0.0519503757604676,0.14581519109821,0.0222662803111179,0.073899249400294,0.00168738399235053,0.0227256066270801,0.00471744471744472,0.0146692861820563,0.039957264957265,0.00787174810406067,0.0514280380810155,0.0479436991422916,0,0.107279151943463,0.042355269668481,0.0582150709574255,0.0890530557421088,0.114237590409194,0.0176356809648424,0.0751684810782789,0.0335922330097087,0.0388951521984216,0,0.115846450569278,0.124010044427274,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium"
"291","OTU_360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257877347086792,0,0,0,0.00147574248293673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274835098940636,0,0,0,0.00172801105927078,0,0,0,0,0,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"292","OTU_361",0,0,0,0,0,0,0,0,0.00102368115744216,0,7.19761039334941e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47075879424476e-05,0,0,0,3.45280022097921e-05,0,0.00047192071731949,0.000156985871271586,0,0.000263782643102084,0.000442722744881018,0.000394232935345799,0.000394710874284587,0.000584396610499659,0.00203086921202275,0.000423370025402202,0.00124031007751938,0.000615132253434488,0.00148128198222462,0.00190787680566912,0.00292455635967086,0.000828500414250207,0.0014505600773632,0,0.00188344781741635,0.00158962294143829,0.00184467810367091,0.00210564312357117,0.000219298245614035,0.00157977883096367,0.000119289037337469,0.00019351717464925,0.000152508769254232,0.000851195542830612,0.000731199730018561,0.000146616816948904,0.00157248157248157,0.00104780615586117,0.0014957264957265,0.00211193241816262,0.000746686578308755,0.000989663514405102,0.00327535577140276,0.00254416961130742,0,0.00184889066560064,0,0.000198157138610918,0.00193423597678917,0.00241921548297909,0.00446601941747573,0.000422773393461105,0,0,0,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas"
"293","OTU_362",0,0,0,0,0,0,0,0,0,0,0,0,9.69274013763691e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273994681279716,0,0,0,0.000922339051835455,0,0,0,0,9.67585873246251e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379772136717969,0,0,0,0.000777604976671851,0,0,0,0,0,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"294","OTU_363",0,0.000480827022478663,0,0.00102009588901357,0,0.00028903126354834,0.000198826921165126,0.000803406443319675,0,0.00119617224880383,0.000287904415733976,0,0,0,0,0,0.00109657711286912,0,0,0,0,0.000190900413617563,0,0,0.000686388907955247,0,0.00116559820164849,0,0.000252988425779521,0.000353356890459364,0.000847457627118644,0,0.00261194029850746,0.000145426341558001,0,0,0,0,0,0.00177792144819783,0,0,0,0,0.000102537810817739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified"
"295","OTU_364",0,0,0,0.000204019177802713,0,0,9.94134605825629e-05,0,0,0.000358851674641148,3.5988051966747e-05,0.00012370113805047,0,0.000367714653428939,0,0.000167518217606165,0.00203650035247121,0,0.000444148345547413,0,0,0,2.67938481324688e-05,0,0.000137277781591049,0,0.000291399550412122,0,0,0,0,0,0.000149253731343284,0,0,0,0.000376945983640544,0,0.000322997416020672,0.00242443833845159,0,0.000109415175884895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105767436072917,0.00173845856673749,"Bacteria","Firmicutes","Clostridia","Unclassified","Unclassified","Unclassified"
"296","OTU_365",0,0.00757302560403895,0.000117439812096301,0,0.00291970802919708,0.000385375018064454,0,0.000160681288663935,0,0.00131578947368421,0.0030589844171735,0,0,0,0,0.000586313761621576,0.00046996161980105,0,0,0,4.37234926325915e-05,0.000509067769646834,0,0,0.00631477795318828,0.000232306024469568,0.000124885521605195,0.00282144296654575,0.00018974131933464,0,0.000282485875706215,0,0.00216417910447761,0.00295700227834602,0,0,0,0,0.000484496124031008,0,0,0,0.000259336099585062,0.000206611570247934,0.000512689054088695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes"
"297","OTU_366",0,0,0,0,0,0,0,0,0,0,3.5988051966747e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130327121073895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163988192850115,0.000395673964653126,0.000332042058660764,0,0,0,0,0.000423370025402202,0,0.000102522042239081,0.000538647993536224,0.000136276914690651,0,0,0.000241760012893867,0,0,0.000127169835315063,0,6.01612321020335e-05,0,0.000197472353870458,0,0.0003870343492985,0,7.73814129846011e-05,0,0.000146616816948904,9.82800982800983e-05,0,0.000213675213675214,0.000671978496688106,9.33358222885944e-05,0.000219925225423356,0,0.000141342756183746,0,0.000149910053967619,0.000134318334452653,0.000297235707916378,0.000113778586869951,0.000172801105927078,9.70873786407767e-05,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
